"id","date","month","weekday","day","hour","season","workday","holiday","temperature","r_temperature","wind","humidity","dew_point","pressure","cut_description","qtd"
655,"2017-01-28",1,7,28,14,"Winter",0,NULL,9,6,18,35,-6,1006,NULL,546
656,"2017-01-28",1,7,28,15,"Winter",0,NULL,9,7,14,33,-7,1006,NULL,555
657,"2017-01-28",1,7,28,16,"Winter",0,NULL,8,6,15,33,-7,1006,NULL,555
658,"2017-01-28",1,7,28,17,"Winter",0,NULL,8,5,17,34,-7,1007,NULL,439
659,"2017-01-28",1,7,28,18,"Winter",0,NULL,7,4,16,42,-5,1007,NULL,342
660,"2017-01-28",1,7,28,19,"Winter",0,NULL,7,4,14,43,-5,1008,NULL,270
661,"2017-01-28",1,7,28,20,"Winter",0,NULL,5,3,14,42,-7,1009,NULL,149
662,"2017-01-28",1,7,28,21,"Winter",0,NULL,4,2,9,49,-6,1008,NULL,139
663,"2017-01-28",1,7,28,22,"Winter",0,NULL,3,3,2,61,-4,1008,NULL,134
664,"2017-01-28",1,7,28,23,"Winter",0,NULL,3,2,4,62,-4,1008,NULL,80
665,"2017-01-29",1,1,29,0,"Winter",0,NULL,2,0,7,65,-3,1007,NULL,70
666,"2017-01-29",1,1,29,1,"Winter",0,NULL,2,0,6,67,-4,1007,NULL,61
667,"2017-01-29",1,1,29,2,"Winter",0,NULL,2,0,7,65,-4,1007,NULL,48
668,"2017-01-29",1,1,29,3,"Winter",0,NULL,2,-1,9,67,-4,1007,NULL,26
669,"2017-01-29",1,1,29,4,"Winter",0,NULL,3,2,7,58,-5,1007,NULL,9
670,"2017-01-29",1,1,29,5,"Winter",0,NULL,2,0,6,64,-4,1008,NULL,6
671,"2017-01-29",1,1,29,6,"Winter",0,NULL,3,2,6,65,-3,1008,NULL,9
672,"2017-01-29",1,1,29,7,"Winter",0,NULL,4,2,7,59,-4,1008,NULL,33
673,"2017-01-29",1,1,29,8,"Winter",0,NULL,4,2,8,60,-3,1009,NULL,97
674,"2017-01-29",1,1,29,9,"Winter",0,NULL,5,3,9,52,-4,1010,NULL,165
675,"2017-01-29",1,1,29,10,"Winter",0,NULL,7,4,14,47,-4,1009,NULL,342
676,"2017-01-29",1,1,29,11,"Winter",0,NULL,7,5,14,41,-5,1009,NULL,382
677,"2017-01-29",1,1,29,12,"Winter",0,NULL,8,5,17,38,-6,1008,NULL,638
678,"2017-01-29",1,1,29,13,"Winter",0,NULL,7,5,15,38,-6,1007,NULL,530
679,"2017-01-29",1,1,29,14,"Winter",0,NULL,8,6,13,38,-6,1006,NULL,480
680,"2017-01-29",1,1,29,15,"Winter",0,NULL,7,5,10,38,-6,1006,NULL,584
681,"2017-01-29",1,1,29,16,"Winter",0,NULL,7,5,10,38,-7,1007,NULL,587
682,"2017-01-29",1,1,29,17,"Winter",0,NULL,7,4,13,42,-5,1007,NULL,387
683,"2017-01-29",1,1,29,18,"Winter",0,NULL,6,3,18,51,-3,1008,NULL,251
684,"2017-01-29",1,1,29,19,"Winter",0,NULL,5,1,19,62,-2,1008,NULL,199
685,"2017-01-29",1,1,29,20,"Winter",0,NULL,4,1,12,70,-1,1008,NULL,147
686,"2017-01-29",1,1,29,21,"Winter",0,NULL,4,2,8,70,-1,1008,NULL,102
687,"2017-01-29",1,1,29,22,"Winter",0,NULL,4,1,12,70,-1,1008,NULL,65
688,"2017-01-29",1,1,29,23,"Winter",0,NULL,4,0,17,70,-1,1007,NULL,32
689,"2017-01-30",1,2,30,0,"Winter",1,NULL,4,0,15,72,-1,1007,NULL,15
690,"2017-01-30",1,2,30,1,"Winter",1,NULL,3,-1,15,73,-2,1007,NULL,12
691,"2017-01-30",1,2,30,2,"Winter",1,NULL,3,-1,18,70,-2,1006,NULL,5
692,"2017-01-30",1,2,30,4,"Winter",1,NULL,0,-4,12,91,-1,1009,NULL,5
693,"2017-01-30",1,2,30,5,"Winter",1,NULL,0,-4,12,91,-1,1009,NULL,49
694,"2017-01-30",1,2,30,6,"Winter",1,NULL,1,-3,12,84,-2,1009,NULL,153
695,"2017-01-30",1,2,30,7,"Winter",1,NULL,1,-3,14,77,-3,1010,NULL,385
696,"2017-01-30",1,2,30,8,"Winter",1,NULL,1,-3,14,75,-3,1011,NULL,698
697,"2017-01-30",1,2,30,9,"Winter",1,NULL,1,-4,19,72,-4,1012,NULL,316
698,"2017-01-30",1,2,30,10,"Winter",1,NULL,1,-4,19,73,-3,1012,NULL,151
699,"2017-01-30",1,2,30,11,"Winter",1,NULL,2,-2,15,67,-4,1012,NULL,147
700,"2017-01-30",1,2,30,12,"Winter",1,NULL,3,-3,26,53,-6,1012,NULL,183
701,"2017-01-30",1,2,30,13,"Winter",1,NULL,3,-3,26,47,-8,1011,NULL,191
702,"2017-01-30",1,2,30,14,"Winter",1,NULL,2,-2,20,56,-6,1012,NULL,148
703,"2017-01-30",1,2,30,15,"Winter",1,NULL,2,-2,17,52,-7,1013,NULL,210
704,"2017-01-30",1,2,30,16,"Winter",1,NULL,3,-2,20,37,-11,1014,NULL,374
705,"2017-01-30",1,2,30,17,"Winter",1,NULL,2,-3,19,36,-11,1015,NULL,793
706,"2017-01-30",1,2,30,18,"Winter",1,NULL,1,-3,17,40,-11,1016,NULL,660
707,"2017-01-30",1,2,30,19,"Winter",1,NULL,1,-4,24,41,-11,1017,NULL,425
708,"2017-01-30",1,2,30,20,"Winter",1,NULL,1,-4,24,43,-10,1018,NULL,251
709,"2017-01-30",1,2,30,21,"Winter",1,NULL,0,-3,14,46,-10,1018,NULL,145
710,"2017-01-30",1,2,30,22,"Winter",1,NULL,0,-3,8,46,-10,1018,NULL,71
711,"2017-01-30",1,2,30,23,"Winter",1,NULL,0,-1,3,46,-10,1016,NULL,33
712,"2017-01-31",1,3,31,0,"Winter",1,NULL,0,-1,2,51,-9,1016,NULL,20
713,"2017-01-31",1,3,31,1,"Winter",1,NULL,-1,-4,7,62,-7,1017,NULL,7
714,"2017-01-31",1,3,31,2,"Winter",1,NULL,-1,-4,8,64,-7,1018,NULL,5
715,"2017-01-31",1,3,31,3,"Winter",1,NULL,-1,-5,15,60,-8,1017,NULL,4
716,"2017-01-31",1,3,31,4,"Winter",1,NULL,0,-6,22,55,-8,1015,NULL,7
717,"2017-01-31",1,3,31,5,"Winter",1,NULL,1,-4,20,49,-9,1013,NULL,58
718,"2017-01-31",1,3,31,6,"Winter",1,NULL,1,-4,19,50,-8,1013,NULL,226
719,"2017-01-31",1,3,31,7,"Winter",1,NULL,1,-4,21,55,-7,1012,NULL,572
720,"2017-01-31",1,3,31,8,"Winter",1,NULL,2,-3,22,59,-5,1010,NULL,936
721,"2017-01-31",1,3,31,9,"Winter",1,NULL,3,-1,21,54,-5,1010,NULL,447
722,"2017-01-31",1,3,31,10,"Winter",1,NULL,5,0,25,45,-7,1009,NULL,239
723,"2017-01-31",1,3,31,11,"Winter",1,NULL,6,3,22,42,-6,1008,NULL,224
724,"2017-01-31",1,3,31,12,"Winter",1,NULL,8,5,21,41,-4,1006,NULL,310
725,"2017-01-31",1,3,31,13,"Winter",1,NULL,9,6,19,44,-3,1005,NULL,247
726,"2017-01-31",1,3,31,14,"Winter",1,NULL,11,10,15,38,-3,1005,NULL,234
727,"2017-01-31",1,3,31,15,"Winter",1,NULL,13,13,10,33,-3,1006,NULL,380
728,"2017-01-31",1,3,31,16,"Winter",1,NULL,13,13,8,33,-3,1007,NULL,597
729,"2017-01-31",1,3,31,17,"Winter",1,NULL,12,12,7,33,-4,1008,NULL,1060
730,"2017-01-31",1,3,31,18,"Winter",1,NULL,12,12,9,30,-5,1009,NULL,875
731,"2017-01-31",1,3,31,19,"Winter",1,NULL,11,11,12,30,-5,1010,NULL,498
732,"2017-01-31",1,3,31,20,"Winter",1,NULL,9,8,12,40,-4,1010,NULL,365
733,"2017-01-31",1,3,31,21,"Winter",1,NULL,8,7,4,48,-2,1011,NULL,249
734,"2017-01-31",1,3,31,22,"Winter",1,NULL,6,5,6,67,0,1012,NULL,151
735,"2017-01-31",1,3,31,23,"Winter",1,NULL,6,4,5,70,0,1012,NULL,53
736,"2017-02-01",2,4,1,0,"Winter",1,NULL,5,5,0,68,-1,1012,NULL,27
737,"2017-02-01",2,4,1,1,"Winter",1,NULL,3,2,4,75,-1,1013,NULL,10
738,"2017-02-01",2,4,1,2,"Winter",1,NULL,2,0,7,82,0,1014,NULL,9
739,"2017-02-01",2,4,1,3,"Winter",1,NULL,1,-1,10,87,-1,1015,NULL,3
740,"2017-02-01",2,4,1,4,"Winter",1,NULL,3,1,7,75,-1,1015,NULL,6
741,"2017-02-01",2,4,1,5,"Winter",1,NULL,2,0,7,80,-1,1015,NULL,92
742,"2017-02-01",2,4,1,6,"Winter",1,NULL,3,2,6,90,1,1015,NULL,250
743,"2017-02-01",2,4,1,7,"Winter",1,NULL,3,1,8,89,1,1016,NULL,683
744,"2017-02-01",2,4,1,8,"Winter",1,NULL,4,2,9,83,2,1016,NULL,1119
745,"2017-02-01",2,4,1,9,"Winter",1,NULL,5,3,10,79,2,1016,NULL,485
746,"2017-02-01",2,4,1,10,"Winter",1,NULL,6,3,9,73,1,1017,NULL,230
747,"2017-02-01",2,4,1,11,"Winter",1,NULL,6,4,8,68,0,1016,NULL,271
748,"2017-02-01",2,4,1,12,"Winter",1,NULL,7,5,10,66,1,1015,NULL,297
749,"2017-02-01",2,4,1,13,"Winter",1,NULL,7,6,4,60,0,1015,NULL,281
750,"2017-02-01",2,4,1,14,"Winter",1,NULL,8,8,0,55,-1,1015,NULL,225
751,"2017-02-01",2,4,1,15,"Winter",1,NULL,9,9,0,46,-2,1015,NULL,323
752,"2017-02-01",2,4,1,16,"Winter",1,NULL,10,9,6,41,-3,1016,NULL,589
753,"2017-02-01",2,4,1,17,"Winter",1,NULL,11,10,7,41,-2,1017,NULL,1139
754,"2017-02-01",2,4,1,18,"Winter",1,NULL,10,9,9,44,-1,1017,NULL,824
755,"2017-02-01",2,4,1,19,"Winter",1,NULL,10,8,11,47,-1,1018,NULL,517
756,"2017-02-01",2,4,1,20,"Winter",1,NULL,9,7,16,51,0,1018,NULL,343
757,"2017-02-01",2,4,1,21,"Winter",1,NULL,8,5,17,53,-1,1018,NULL,237
758,"2017-02-01",2,4,1,22,"Winter",1,NULL,8,5,15,53,-1,1018,NULL,187
759,"2017-02-01",2,4,1,23,"Winter",1,NULL,8,5,16,55,-1,1018,NULL,84
760,"2017-02-02",2,5,2,0,"Winter",1,NULL,7,5,13,57,-1,1018,NULL,25
761,"2017-02-02",2,5,2,1,"Winter",1,NULL,7,6,7,57,-1,1019,NULL,13
762,"2017-02-02",2,5,2,2,"Winter",1,NULL,6,4,7,61,-1,1019,NULL,2
763,"2017-02-02",2,5,2,3,"Winter",1,NULL,6,6,1,69,1,1019,NULL,5
764,"2017-02-02",2,5,2,4,"Winter",1,NULL,7,7,0,61,-1,1019,NULL,8
765,"2017-02-02",2,5,2,5,"Winter",1,NULL,6,5,5,65,0,1019,NULL,55
766,"2017-02-02",2,5,2,6,"Winter",1,NULL,5,4,7,66,-1,1020,NULL,251
767,"2017-02-02",2,5,2,7,"Winter",1,NULL,5,3,7,66,-1,1020,NULL,704
768,"2017-02-02",2,5,2,8,"Winter",1,NULL,6,4,11,58,-2,1020,NULL,1109
769,"2017-02-02",2,5,2,9,"Winter",1,NULL,7,5,12,53,-2,1020,NULL,478
770,"2017-02-02",2,5,2,10,"Winter",1,NULL,8,5,16,49,-3,1021,NULL,199
771,"2017-02-02",2,5,2,11,"Winter",1,NULL,8,5,16,44,-4,1020,NULL,226
772,"2017-02-02",2,5,2,12,"Winter",1,NULL,8,6,13,45,-3,1019,NULL,301
773,"2017-02-02",2,5,2,13,"Winter",1,NULL,9,7,12,42,-4,1019,NULL,309
774,"2017-02-02",2,5,2,14,"Winter",1,NULL,9,7,12,40,-4,1019,NULL,251
775,"2017-02-02",2,5,2,15,"Winter",1,NULL,9,6,15,36,-5,1020,NULL,369
776,"2017-02-02",2,5,2,16,"Winter",1,NULL,8,5,25,33,-7,1021,NULL,553
777,"2017-02-02",2,5,2,17,"Winter",1,NULL,7,3,25,33,-8,1021,NULL,954
778,"2017-02-02",2,5,2,18,"Winter",1,NULL,6,4,15,35,-8,1022,NULL,758
779,"2017-02-02",2,5,2,19,"Winter",1,NULL,5,3,14,38,-8,1023,NULL,415
780,"2017-02-02",2,5,2,20,"Winter",1,NULL,4,1,19,39,-9,1023,NULL,280
781,"2017-02-02",2,5,2,21,"Winter",1,NULL,3,-1,25,40,-9,1024,NULL,200
782,"2017-02-02",2,5,2,22,"Winter",1,NULL,3,-2,24,39,-10,1024,NULL,125
783,"2017-02-02",2,5,2,23,"Winter",1,NULL,3,-1,18,36,-11,1024,NULL,59
784,"2017-02-03",2,6,3,0,"Winter",1,NULL,2,-2,19,37,-11,1024,NULL,50
785,"2017-02-03",2,6,3,1,"Winter",1,NULL,2,-3,18,38,-11,1024,NULL,16
786,"2017-02-03",2,6,3,2,"Winter",1,NULL,2,-2,13,37,-11,1024,NULL,5
787,"2017-02-03",2,6,3,3,"Winter",1,NULL,2,-1,11,35,-12,1024,NULL,1
788,"2017-02-03",2,6,3,4,"Winter",1,NULL,1,-2,9,41,-11,1024,NULL,6
789,"2017-02-03",2,6,3,5,"Winter",1,NULL,1,-3,14,41,-11,1025,NULL,54
790,"2017-02-03",2,6,3,6,"Winter",1,NULL,1,-3,15,39,-12,1025,NULL,187
791,"2017-02-03",2,6,3,7,"Winter",1,NULL,1,-3,15,40,-11,1026,NULL,530
792,"2017-02-03",2,6,3,8,"Winter",1,NULL,2,-2,15,39,-11,1026,NULL,916
793,"2017-02-03",2,6,3,9,"Winter",1,NULL,2,-2,17,36,-11,1026,NULL,472
794,"2017-02-03",2,6,3,10,"Winter",1,NULL,2,-1,15,34,-12,1025,NULL,221
795,"2017-02-03",2,6,3,11,"Winter",1,NULL,3,0,11,34,-12,1024,NULL,265
796,"2017-02-03",2,6,3,12,"Winter",1,NULL,3,-1,14,33,-12,1023,NULL,301
797,"2017-02-03",2,6,3,13,"Winter",1,NULL,4,0,15,33,-11,1022,NULL,305
798,"2017-02-03",2,6,3,14,"Winter",1,NULL,4,1,14,31,-12,1021,NULL,268
799,"2017-02-03",2,6,3,15,"Winter",1,NULL,3,-1,19,33,-11,1021,NULL,360
800,"2017-02-03",2,6,3,16,"Winter",1,NULL,3,-1,20,35,-11,1022,NULL,487
801,"2017-02-03",2,6,3,17,"Winter",1,NULL,2,-2,21,35,-12,1023,NULL,776
802,"2017-02-03",2,6,3,18,"Winter",1,NULL,2,-2,19,35,-12,1023,NULL,548
803,"2017-02-03",2,6,3,19,"Winter",1,NULL,2,-3,22,35,-12,1024,NULL,306
804,"2017-02-03",2,6,3,20,"Winter",1,NULL,1,-4,28,37,-12,1025,NULL,182
805,"2017-02-03",2,6,3,21,"Winter",1,NULL,0,-6,28,39,-12,1026,NULL,134
806,"2017-02-03",2,6,3,22,"Winter",1,NULL,0,-6,23,40,-12,1027,NULL,87
807,"2017-02-03",2,6,3,23,"Winter",1,NULL,-1,-7,25,40,-13,1027,NULL,66
808,"2017-02-04",2,7,4,0,"Winter",0,NULL,-2,-8,26,44,-12,1028,NULL,49
809,"2017-02-04",2,7,4,1,"Winter",0,NULL,-2,-8,21,44,-13,1028,NULL,33
810,"2017-02-04",2,7,4,2,"Winter",0,NULL,-2,-8,26,40,-14,1029,NULL,6
811,"2017-02-04",2,7,4,3,"Winter",0,NULL,-3,-8,21,42,-14,1029,NULL,9
812,"2017-02-04",2,7,4,4,"Winter",0,NULL,-3,-8,16,45,-14,1030,NULL,6
813,"2017-02-04",2,7,4,5,"Winter",0,NULL,-4,-8,12,49,-13,1031,NULL,9
814,"2017-02-04",2,7,4,6,"Winter",0,NULL,-4,-8,11,50,-13,1032,NULL,19
815,"2017-02-04",2,7,4,7,"Winter",0,NULL,-3,-8,14,47,-13,1033,NULL,68
816,"2017-02-04",2,7,4,8,"Winter",0,NULL,-2,-6,13,44,-13,1033,NULL,141
817,"2017-02-04",2,7,4,9,"Winter",0,NULL,-1,-5,12,41,-13,1034,NULL,251
818,"2017-02-04",2,7,4,10,"Winter",0,NULL,0,-4,15,34,-14,1033,NULL,260
819,"2017-02-04",2,7,4,11,"Winter",0,NULL,2,-2,15,28,-15,1032,NULL,373
820,"2017-02-04",2,7,4,12,"Winter",0,NULL,3,-1,14,24,-16,1031,NULL,413
821,"2017-02-04",2,7,4,13,"Winter",0,NULL,4,0,15,22,-16,1030,NULL,447
822,"2017-02-04",2,7,4,14,"Winter",0,NULL,4,0,16,21,-17,1029,NULL,491
823,"2017-02-04",2,7,4,15,"Winter",0,NULL,4,0,17,20,-17,1029,NULL,478
824,"2017-02-04",2,7,4,16,"Winter",0,NULL,4,1,15,20,-17,1029,NULL,466
825,"2017-02-04",2,7,4,17,"Winter",0,NULL,3,0,15,25,-15,1029,NULL,371
826,"2017-02-04",2,7,4,18,"Winter",0,NULL,3,-1,16,30,-13,1028,NULL,259
827,"2017-02-04",2,7,4,19,"Winter",0,NULL,2,-2,17,33,-13,1027,NULL,201
828,"2017-02-04",2,7,4,20,"Winter",0,NULL,1,-3,16,38,-12,1027,NULL,166
829,"2017-02-04",2,7,4,21,"Winter",0,NULL,1,-3,15,46,-10,1026,NULL,105
830,"2017-02-04",2,7,4,22,"Winter",0,NULL,1,-3,16,45,-10,1025,NULL,113
831,"2017-02-04",2,7,4,23,"Winter",0,NULL,1,-3,16,42,-11,1025,NULL,73
832,"2017-02-05",2,1,5,0,"Winter",0,NULL,1,-3,16,41,-11,1025,NULL,57
833,"2017-02-05",2,1,5,1,"Winter",0,NULL,1,-4,21,41,-11,1023,NULL,50
834,"2017-02-05",2,1,5,2,"Winter",0,NULL,1,-5,22,41,-11,1023,NULL,37
835,"2017-02-05",2,1,5,3,"Winter",0,NULL,1,-4,19,44,-10,1022,NULL,17
836,"2017-02-05",2,1,5,4,"Winter",0,NULL,1,-5,23,49,-9,1020,NULL,6
837,"2017-02-05",2,1,5,5,"Winter",0,NULL,2,-3,21,45,-9,1020,NULL,8
838,"2017-02-05",2,1,5,6,"Winter",0,NULL,2,-2,16,44,-9,1019,NULL,16
839,"2017-02-05",2,1,5,7,"Winter",0,NULL,2,-2,15,44,-9,1019,NULL,50
840,"2017-02-05",2,1,5,8,"Winter",0,NULL,3,-1,18,42,-9,1018,NULL,112
841,"2017-02-05",2,1,5,9,"Winter",0,NULL,4,0,20,40,-9,1017,NULL,180
842,"2017-02-05",2,1,5,10,"Winter",0,NULL,5,1,20,36,-9,1017,NULL,355
843,"2017-02-05",2,1,5,11,"Winter",0,NULL,7,3,18,36,-8,1016,NULL,426
844,"2017-02-05",2,1,5,12,"Winter",0,NULL,8,5,18,32,-8,1014,NULL,505
845,"2017-02-05",2,1,5,13,"Winter",0,NULL,10,7,19,30,-7,1013,NULL,516
846,"2017-02-05",2,1,5,14,"Winter",0,NULL,11,10,18,33,-5,1013,NULL,518
847,"2017-02-05",2,1,5,15,"Winter",0,NULL,12,12,15,35,-3,1013,NULL,562
848,"2017-02-05",2,1,5,16,"Winter",0,NULL,12,12,14,35,-3,1013,NULL,521
849,"2017-02-05",2,1,5,17,"Winter",0,NULL,11,11,9,37,-3,1014,NULL,524
850,"2017-02-05",2,1,5,18,"Winter",0,NULL,11,11,8,38,-3,1015,NULL,335
851,"2017-02-05",2,1,5,19,"Winter",0,NULL,9,8,7,49,-2,1015,NULL,143
852,"2017-02-05",2,1,5,20,"Winter",0,NULL,6,5,8,59,-1,1015,NULL,105
853,"2017-02-05",2,1,5,21,"Winter",0,NULL,5,3,11,67,0,1016,NULL,90
854,"2017-02-05",2,1,5,22,"Winter",0,NULL,4,2,9,70,-1,1016,NULL,256
855,"2017-02-05",2,1,5,23,"Winter",0,NULL,4,1,11,75,-1,1016,NULL,100
856,"2017-02-06",2,2,6,0,"Winter",1,NULL,4,1,10,78,0,1017,NULL,22
857,"2017-02-06",2,2,6,1,"Winter",1,NULL,3,3,2,83,1,1017,NULL,10
858,"2017-02-06",2,2,6,2,"Winter",1,NULL,3,1,5,82,0,1017,NULL,16
859,"2017-02-06",2,2,6,3,"Winter",1,NULL,2,0,8,84,-1,1018,NULL,8
860,"2017-02-06",2,2,6,4,"Winter",1,NULL,1,-1,6,87,-1,1018,NULL,6
861,"2017-02-06",2,2,6,5,"Winter",1,NULL,2,0,7,82,-1,1019,NULL,56
862,"2017-02-06",2,2,6,6,"Winter",1,NULL,2,0,7,81,-1,1020,NULL,193
863,"2017-02-06",2,2,6,7,"Winter",1,NULL,2,-1,8,90,0,1021,NULL,573
864,"2017-02-06",2,2,6,8,"Winter",1,NULL,3,1,8,85,1,1021,NULL,1161
865,"2017-02-06",2,2,6,9,"Winter",1,NULL,5,3,9,76,1,1021,NULL,449
866,"2017-02-06",2,2,6,10,"Winter",1,NULL,9,7,10,59,1,1021,NULL,203
867,"2017-02-06",2,2,6,11,"Winter",1,NULL,11,11,16,48,1,1021,NULL,264
868,"2017-02-06",2,2,6,12,"Winter",1,NULL,13,13,16,45,1,1020,NULL,311
869,"2017-02-06",2,2,6,13,"Winter",1,NULL,14,14,15,42,1,1019,NULL,331
870,"2017-02-06",2,2,6,14,"Winter",1,NULL,14,14,18,41,1,1018,NULL,304
871,"2017-02-06",2,2,6,15,"Winter",1,NULL,15,15,18,42,2,1017,NULL,408
872,"2017-02-06",2,2,6,16,"Winter",1,NULL,14,14,14,43,2,1017,NULL,644
873,"2017-02-06",2,2,6,17,"Winter",1,NULL,13,13,14,49,2,1017,NULL,1204
874,"2017-02-06",2,2,6,18,"Winter",1,NULL,12,12,14,51,2,1017,NULL,933
875,"2017-02-06",2,2,6,19,"Winter",1,NULL,11,10,13,55,2,1017,NULL,539
876,"2017-02-06",2,2,6,20,"Winter",1,NULL,9,7,16,63,3,1016,NULL,334
877,"2017-02-06",2,2,6,21,"Winter",1,NULL,9,6,19,66,3,1016,NULL,233
878,"2017-02-06",2,2,6,22,"Winter",1,NULL,9,6,19,68,3,1016,NULL,145
879,"2017-02-06",2,2,6,23,"Winter",1,NULL,9,6,20,68,3,1015,NULL,52
880,"2017-02-07",2,3,7,0,"Winter",1,NULL,9,6,20,66,3,1015,NULL,14
881,"2017-02-07",2,3,7,1,"Winter",1,NULL,10,8,18,67,4,1013,NULL,9
882,"2017-02-07",2,3,7,3,"Winter",1,NULL,11,11,13,59,3,1012,NULL,3
883,"2017-02-07",2,3,7,4,"Winter",1,NULL,10,8,15,62,3,1011,NULL,5
884,"2017-02-07",2,3,7,5,"Winter",1,NULL,9,7,13,66,3,1011,NULL,69
885,"2017-02-07",2,3,7,6,"Winter",1,NULL,10,10,13,63,4,1011,NULL,292
886,"2017-02-07",2,3,7,7,"Winter",1,NULL,12,12,16,63,5,1011,NULL,710
887,"2017-02-07",2,3,7,8,"Winter",1,NULL,11,11,17,65,5,1011,NULL,1194
888,"2017-02-07",2,3,7,9,"Winter",1,NULL,12,12,17,65,5,1011,NULL,467
889,"2017-02-07",2,3,7,10,"Winter",1,NULL,14,14,16,60,7,1010,NULL,265
890,"2017-02-07",2,3,7,11,"Winter",1,NULL,16,16,18,57,8,1009,NULL,309
891,"2017-02-07",2,3,7,12,"Winter",1,NULL,18,18,18,56,9,1008,NULL,396
892,"2017-02-07",2,3,7,13,"Winter",1,NULL,18,18,21,56,9,1007,NULL,413
893,"2017-02-07",2,3,7,14,"Winter",1,NULL,20,20,28,52,10,1005,NULL,321
894,"2017-02-07",2,3,7,15,"Winter",1,NULL,22,21,27,48,10,1004,NULL,462
895,"2017-02-07",2,3,7,16,"Winter",1,NULL,22,21,27,47,10,1003,NULL,733
896,"2017-02-07",2,3,7,17,"Winter",1,NULL,19,19,27,53,9,1003,NULL,1441
897,"2017-02-07",2,3,7,18,"Winter",1,NULL,17,17,27,58,9,1003,NULL,1048
898,"2017-02-07",2,3,7,19,"Winter",1,NULL,16,16,28,61,9,1003,NULL,652
899,"2017-02-07",2,3,7,20,"Winter",1,NULL,17,17,28,66,10,1003,NULL,405
900,"2017-02-07",2,3,7,21,"Winter",1,NULL,16,16,28,71,11,1002,NULL,308
901,"2017-02-07",2,3,7,22,"Winter",1,NULL,16,16,27,72,11,1002,NULL,203
902,"2017-02-07",2,3,7,23,"Winter",1,NULL,17,17,28,70,12,1002,NULL,77
903,"2017-02-08",2,4,8,0,"Winter",1,NULL,18,18,26,70,12,1002,NULL,30
904,"2017-02-08",2,4,8,1,"Winter",1,NULL,18,18,21,70,12,1001,NULL,17
905,"2017-02-08",2,4,8,2,"Winter",1,NULL,17,17,20,72,12,1001,NULL,5
906,"2017-02-08",2,4,8,3,"Winter",1,NULL,17,17,17,73,12,1001,NULL,6
907,"2017-02-08",2,4,8,4,"Winter",1,NULL,13,13,17,88,11,1002,NULL,8
908,"2017-02-08",2,4,8,5,"Winter",1,NULL,14,14,15,79,10,1002,NULL,98
909,"2017-02-08",2,4,8,6,"Winter",1,NULL,12,12,14,85,9,1002,NULL,321
910,"2017-02-08",2,4,8,7,"Winter",1,NULL,12,12,8,84,10,1003,NULL,863
911,"2017-02-08",2,4,8,8,"Winter",1,NULL,14,14,9,79,11,1003,NULL,1252
912,"2017-02-08",2,4,8,9,"Winter",1,NULL,17,17,9,67,11,1003,NULL,490
913,"2017-02-08",2,4,8,10,"Winter",1,NULL,19,19,7,58,11,1005,NULL,267
914,"2017-02-08",2,4,8,11,"Winter",1,NULL,22,21,19,45,9,1005,NULL,339
915,"2017-02-08",2,4,8,12,"Winter",1,NULL,22,21,21,40,8,1004,NULL,502
916,"2017-02-08",2,4,8,13,"Winter",1,NULL,22,21,19,41,8,1003,NULL,497
917,"2017-02-08",2,4,8,14,"Winter",1,NULL,21,21,22,42,8,1003,NULL,455
918,"2017-02-08",2,4,8,15,"Winter",1,NULL,20,20,21,43,7,1004,NULL,477
919,"2017-02-08",2,4,8,16,"Winter",1,NULL,19,19,19,47,7,1004,NULL,817
920,"2017-02-08",2,4,8,17,"Winter",1,NULL,17,17,18,51,6,1004,NULL,1509
921,"2017-02-08",2,4,8,18,"Winter",1,NULL,15,15,16,56,7,1004,NULL,1094
922,"2017-02-08",2,4,8,19,"Winter",1,NULL,14,14,14,59,6,1004,NULL,625
923,"2017-02-08",2,4,8,20,"Winter",1,NULL,13,13,13,59,5,1004,NULL,418
924,"2017-02-08",2,4,8,21,"Winter",1,NULL,12,12,15,63,6,1003,NULL,285
925,"2017-02-08",2,4,8,22,"Winter",1,NULL,12,12,18,65,6,1003,NULL,157
926,"2017-02-08",2,4,8,23,"Winter",1,NULL,12,12,16,63,5,1002,NULL,87
927,"2017-02-09",2,5,9,0,"Winter",1,NULL,12,12,12,67,5,1001,NULL,23
928,"2017-02-09",2,5,9,1,"Winter",1,NULL,11,11,11,72,6,999,NULL,7
929,"2017-02-09",2,5,9,2,"Winter",1,NULL,11,11,11,72,6,999,NULL,5
930,"2017-02-09",2,5,9,4,"Winter",1,NULL,7,2,40,89,6,998,NULL,4
931,"2017-02-09",2,5,9,5,"Winter",1,NULL,5,-1,38,87,3,1000,NULL,35
932,"2017-02-09",2,5,9,6,"Winter",1,NULL,3,-3,38,87,1,1002,NULL,164
933,"2017-02-09",2,5,9,7,"Winter",1,NULL,3,-3,34,85,1,1004,NULL,449
934,"2017-02-09",2,5,9,8,"Winter",1,NULL,3,-3,33,84,0,1005,NULL,835
935,"2017-02-09",2,5,9,9,"Winter",1,NULL,3,-3,44,70,-2,1006,NULL,413
936,"2017-02-09",2,5,9,10,"Winter",1,NULL,2,-5,52,60,-5,1008,NULL,179
937,"2017-02-09",2,5,9,11,"Winter",1,NULL,2,-4,41,56,-6,1009,NULL,162
