month;day;hour;season_y;workday_y;temperature;r_temperature;wind;humidity;dew_point;pressure;weekday;cluster;qnt
7;27;5;Summer;1;23;24;16;85;20;1017;5;10.0;Very low
7;27;5;Summer;1;23;24;16;85;20;1017;5;11.0;Very low
7;27;6;Summer;1;23;24;19;83;20;1017;5;0.0;Very low
7;27;6;Summer;1;23;24;19;83;20;1017;5;1.0;Very low
7;27;6;Summer;1;23;24;19;83;20;1017;5;2.0;Very low
7;27;6;Summer;1;23;24;19;83;20;1017;5;3.0;Very low
7;27;6;Summer;1;23;24;19;83;20;1017;5;4.0;Very low
7;27;6;Summer;1;23;24;19;83;20;1017;5;5.0;Very low
7;27;6;Summer;1;23;24;19;83;20;1017;5;6.0;Very low
7;27;6;Summer;1;23;24;19;83;20;1017;5;7.0;Very low
7;27;6;Summer;1;23;24;19;83;20;1017;5;8.0;Very low
7;27;6;Summer;1;23;24;19;83;20;1017;5;9.0;Very low
7;27;6;Summer;1;23;24;19;83;20;1017;5;10.0;Very low
7;27;6;Summer;1;23;24;19;83;20;1017;5;11.0;Very low
7;27;7;Summer;1;23;24;18;88;21;1017;5;0.0;Very low
7;27;7;Summer;1;23;24;18;88;21;1017;5;1.0;Very low
7;27;7;Summer;1;23;24;18;88;21;1017;5;2.0;Very low
7;27;7;Summer;1;23;24;18;88;21;1017;5;3.0;Low
7;27;7;Summer;1;23;24;18;88;21;1017;5;4.0;Very low
7;27;7;Summer;1;23;24;18;88;21;1017;5;5.0;Very low
7;27;7;Summer;1;23;24;18;88;21;1017;5;6.0;Very low
7;27;7;Summer;1;23;24;18;88;21;1017;5;7.0;Very low
7;27;7;Summer;1;23;24;18;88;21;1017;5;8.0;Very low
7;27;7;Summer;1;23;24;18;88;21;1017;5;9.0;Very low
7;27;7;Summer;1;23;24;18;88;21;1017;5;10.0;Very low
7;27;7;Summer;1;23;24;18;88;21;1017;5;11.0;Low
7;27;7;Summer;1;23;24;18;88;21;1017;5;12.0;Very low
7;27;8;Summer;1;24;25;17;85;21;1017;5;0.0;Very low
7;27;8;Summer;1;24;25;17;85;21;1017;5;1.0;Very low
7;27;8;Summer;1;24;25;17;85;21;1017;5;2.0;Very low
7;27;8;Summer;1;24;25;17;85;21;1017;5;3.0;Medium
7;27;8;Summer;1;24;25;17;85;21;1017;5;4.0;Very low
7;27;8;Summer;1;24;25;17;85;21;1017;5;5.0;Very low
7;27;8;Summer;1;24;25;17;85;21;1017;5;6.0;Very low
7;27;8;Summer;1;24;25;17;85;21;1017;5;7.0;Very low
7;27;8;Summer;1;24;25;17;85;21;1017;5;8.0;Very low
7;27;8;Summer;1;24;25;17;85;21;1017;5;9.0;Very low
7;27;8;Summer;1;24;25;17;85;21;1017;5;10.0;Very low
7;27;8;Summer;1;24;25;17;85;21;1017;5;11.0;Medium
7;27;8;Summer;1;24;25;17;85;21;1017;5;12.0;Very low
7;27;9;Summer;1;25;26;16;81;21;1016;5;0.0;Very low
7;27;9;Summer;1;25;26;16;81;21;1016;5;1.0;Very low
7;27;9;Summer;1;25;26;16;81;21;1016;5;2.0;Very low
7;27;9;Summer;1;25;26;16;81;21;1016;5;3.0;Low
7;27;9;Summer;1;25;26;16;81;21;1016;5;4.0;Very low
7;27;9;Summer;1;25;26;16;81;21;1016;5;5.0;Very low
7;27;9;Summer;1;25;26;16;81;21;1016;5;6.0;Very low
7;27;9;Summer;1;25;26;16;81;21;1016;5;8.0;Very low
7;27;9;Summer;1;25;26;16;81;21;1016;5;9.0;Very low
7;27;9;Summer;1;25;26;16;81;21;1016;5;10.0;Very low
7;27;9;Summer;1;25;26;16;81;21;1016;5;11.0;Low
7;27;9;Summer;1;25;26;16;81;21;1016;5;12.0;Very low
7;27;10;Summer;1;26;27;16;76;21;1016;5;0.0;Very low
7;27;10;Summer;1;26;27;16;76;21;1016;5;2.0;Very low
7;27;10;Summer;1;26;27;16;76;21;1016;5;3.0;Low
7;27;10;Summer;1;26;27;16;76;21;1016;5;5.0;Very low
7;27;10;Summer;1;26;27;16;76;21;1016;5;6.0;Very low
7;27;10;Summer;1;26;27;16;76;21;1016;5;8.0;Very low
7;27;10;Summer;1;26;27;16;76;21;1016;5;9.0;Very low
7;27;10;Summer;1;26;27;16;76;21;1016;5;10.0;Very low
7;27;10;Summer;1;26;27;16;76;21;1016;5;11.0;Very low
7;27;10;Summer;1;26;27;16;76;21;1016;5;12.0;Very low
7;27;11;Summer;1;27;30;17;75;23;1014;5;0.0;Very low
7;27;11;Summer;1;27;30;17;75;23;1014;5;2.0;Very low
7;27;11;Summer;1;27;30;17;75;23;1014;5;3.0;Low
7;27;11;Summer;1;27;30;17;75;23;1014;5;4.0;Very low
7;27;11;Summer;1;27;30;17;75;23;1014;5;5.0;Very low
7;27;11;Summer;1;27;30;17;75;23;1014;5;6.0;Very low
7;27;11;Summer;1;27;30;17;75;23;1014;5;8.0;Very low
7;27;11;Summer;1;27;30;17;75;23;1014;5;9.0;Very low
7;27;11;Summer;1;27;30;17;75;23;1014;5;10.0;Very low
7;27;11;Summer;1;27;30;17;75;23;1014;5;11.0;Very low
7;27;11;Summer;1;27;30;17;75;23;1014;5;12.0;Very low
7;27;12;Summer;1;28;31;14;74;23;1014;5;0.0;Very low
7;27;12;Summer;1;28;31;14;74;23;1014;5;2.0;Very low
7;27;12;Summer;1;28;31;14;74;23;1014;5;3.0;Low
7;27;12;Summer;1;28;31;14;74;23;1014;5;4.0;Very low
7;27;12;Summer;1;28;31;14;74;23;1014;5;5.0;Very low
7;27;12;Summer;1;28;31;14;74;23;1014;5;6.0;Very low
7;27;12;Summer;1;28;31;14;74;23;1014;5;8.0;Very low
7;27;12;Summer;1;28;31;14;74;23;1014;5;9.0;Very low
7;27;12;Summer;1;28;31;14;74;23;1014;5;10.0;Very low
7;27;12;Summer;1;28;31;14;74;23;1014;5;11.0;Very low
7;27;13;Summer;1;28;31;16;72;22;1013;5;0.0;Very low
7;27;13;Summer;1;28;31;16;72;22;1013;5;1.0;Very low
7;27;13;Summer;1;28;31;16;72;22;1013;5;2.0;Very low
7;27;13;Summer;1;28;31;16;72;22;1013;5;3.0;Low
7;27;13;Summer;1;28;31;16;72;22;1013;5;5.0;Very low
7;27;13;Summer;1;28;31;16;72;22;1013;5;6.0;Very low
7;27;13;Summer;1;28;31;16;72;22;1013;5;8.0;Very low
7;27;13;Summer;1;28;31;16;72;22;1013;5;9.0;Very low
7;27;13;Summer;1;28;31;16;72;22;1013;5;10.0;Very low
7;27;13;Summer;1;28;31;16;72;22;1013;5;11.0;Very low
7;27;14;Summer;1;29;33;16;70;23;1012;5;0.0;Very low
7;27;14;Summer;1;29;33;16;70;23;1012;5;2.0;Very low
7;27;14;Summer;1;29;33;16;70;23;1012;5;3.0;Low
7;27;14;Summer;1;29;33;16;70;23;1012;5;5.0;Very low
7;27;14;Summer;1;29;33;16;70;23;1012;5;6.0;Very low
7;27;14;Summer;1;29;33;16;70;23;1012;5;8.0;Very low
7;27;14;Summer;1;29;33;16;70;23;1012;5;9.0;Very low
7;27;14;Summer;1;29;33;16;70;23;1012;5;10.0;Very low
7;27;14;Summer;1;29;33;16;70;23;1012;5;11.0;Low
7;27;14;Summer;1;29;33;16;70;23;1012;5;12.0;Very low
7;27;15;Summer;1;29;34;14;73;24;1012;5;0.0;Very low
7;27;15;Summer;1;29;34;14;73;24;1012;5;2.0;Very low
7;27;15;Summer;1;29;34;14;73;24;1012;5;3.0;Low
7;27;15;Summer;1;29;34;14;73;24;1012;5;4.0;Very low
7;27;15;Summer;1;29;34;14;73;24;1012;5;5.0;Very low
7;27;15;Summer;1;29;34;14;73;24;1012;5;6.0;Very low
7;27;15;Summer;1;29;34;14;73;24;1012;5;8.0;Very low
7;27;15;Summer;1;29;34;14;73;24;1012;5;9.0;Very low
7;27;15;Summer;1;29;34;14;73;24;1012;5;10.0;Very low
7;27;15;Summer;1;29;34;14;73;24;1012;5;11.0;Low
7;27;15;Summer;1;29;34;14;73;24;1012;5;12.0;Very low
7;27;16;Summer;1;29;34;13;73;24;1011;5;0.0;Very low
7;27;16;Summer;1;29;34;13;73;24;1011;5;1.0;Very low
7;27;16;Summer;1;29;34;13;73;24;1011;5;2.0;Very low
7;27;16;Summer;1;29;34;13;73;24;1011;5;3.0;Medium
7;27;16;Summer;1;29;34;13;73;24;1011;5;4.0;Very low
7;27;16;Summer;1;29;34;13;73;24;1011;5;5.0;Very low
7;27;16;Summer;1;29;34;13;73;24;1011;5;6.0;Very low
7;27;16;Summer;1;29;34;13;73;24;1011;5;7.0;Very low
7;27;16;Summer;1;29;34;13;73;24;1011;5;8.0;Very low
7;27;16;Summer;1;29;34;13;73;24;1011;5;9.0;Very low
7;27;16;Summer;1;29;34;13;73;24;1011;5;10.0;Very low
7;27;16;Summer;1;29;34;13;73;24;1011;5;11.0;Low
7;27;16;Summer;1;29;34;13;73;24;1011;5;12.0;Very low
7;27;17;Summer;1;29;34;14;74;24;1011;5;0.0;Very low
7;27;17;Summer;1;29;34;14;74;24;1011;5;1.0;Very low
7;27;17;Summer;1;29;34;14;74;24;1011;5;2.0;Very low
7;27;17;Summer;1;29;34;14;74;24;1011;5;3.0;Very High
7;27;17;Summer;1;29;34;14;74;24;1011;5;4.0;Very low
7;27;17;Summer;1;29;34;14;74;24;1011;5;5.0;Very low
7;27;17;Summer;1;29;34;14;74;24;1011;5;6.0;Very low
7;27;17;Summer;1;29;34;14;74;24;1011;5;7.0;Very low
7;27;17;Summer;1;29;34;14;74;24;1011;5;8.0;Very low
7;27;17;Summer;1;29;34;14;74;24;1011;5;9.0;Very low
7;27;17;Summer;1;29;34;14;74;24;1011;5;10.0;Very low
7;27;17;Summer;1;29;34;14;74;24;1011;5;11.0;Low
7;27;17;Summer;1;29;34;14;74;24;1011;5;12.0;Very low
7;27;18;Summer;1;29;34;16;74;24;1011;5;0.0;Very low
7;27;18;Summer;1;29;34;16;74;24;1011;5;1.0;Very low
7;27;18;Summer;1;29;34;16;74;24;1011;5;2.0;Very low
7;27;18;Summer;1;29;34;16;74;24;1011;5;3.0;High
7;27;18;Summer;1;29;34;16;74;24;1011;5;4.0;Very low
7;27;18;Summer;1;29;34;16;74;24;1011;5;5.0;Very low
7;27;18;Summer;1;29;34;16;74;24;1011;5;6.0;Very low
7;27;18;Summer;1;29;34;16;74;24;1011;5;7.0;Very low
7;27;18;Summer;1;29;34;16;74;24;1011;5;8.0;Very low
7;27;18;Summer;1;29;34;16;74;24;1011;5;9.0;Very low
7;27;18;Summer;1;29;34;16;74;24;1011;5;10.0;Very low
7;27;18;Summer;1;29;34;16;74;24;1011;5;11.0;Low
7;27;18;Summer;1;29;34;16;74;24;1011;5;12.0;Very low
7;27;19;Summer;1;28;33;13;77;24;1011;5;0.0;Very low
7;27;19;Summer;1;28;33;13;77;24;1011;5;1.0;Very low
7;27;19;Summer;1;28;33;13;77;24;1011;5;2.0;Very low
7;27;19;Summer;1;28;33;13;77;24;1011;5;3.0;Medium
7;27;19;Summer;1;28;33;13;77;24;1011;5;5.0;Very low
7;27;19;Summer;1;28;33;13;77;24;1011;5;6.0;Very low
7;27;19;Summer;1;28;33;13;77;24;1011;5;7.0;Very low
7;27;19;Summer;1;28;33;13;77;24;1011;5;8.0;Very low
7;27;19;Summer;1;28;33;13;77;24;1011;5;9.0;Very low
7;27;19;Summer;1;28;33;13;77;24;1011;5;10.0;Very low
7;27;19;Summer;1;28;33;13;77;24;1011;5;11.0;Low
7;27;19;Summer;1;28;33;13;77;24;1011;5;12.0;Very low
7;27;20;Summer;1;28;32;11;79;24;1011;5;0.0;Very low
7;27;20;Summer;1;28;32;11;79;24;1011;5;1.0;Very low
7;27;20;Summer;1;28;32;11;79;24;1011;5;2.0;Very low
7;27;20;Summer;1;28;32;11;79;24;1011;5;3.0;Low
7;27;20;Summer;1;28;32;11;79;24;1011;5;5.0;Very low
7;27;20;Summer;1;28;32;11;79;24;1011;5;6.0;Very low
7;27;20;Summer;1;28;32;11;79;24;1011;5;7.0;Very low
7;27;20;Summer;1;28;32;11;79;24;1011;5;8.0;Very low
7;27;20;Summer;1;28;32;11;79;24;1011;5;9.0;Very low
7;27;20;Summer;1;28;32;11;79;24;1011;5;10.0;Very low
7;27;20;Summer;1;28;32;11;79;24;1011;5;11.0;Very low
7;27;20;Summer;1;28;32;11;79;24;1011;5;12.0;Very low
7;27;21;Summer;1;28;32;9;79;24;1011;5;0.0;Very low
7;27;21;Summer;1;28;32;9;79;24;1011;5;2.0;Very low
7;27;21;Summer;1;28;32;9;79;24;1011;5;3.0;Low
7;27;21;Summer;1;28;32;9;79;24;1011;5;4.0;Very low
7;27;21;Summer;1;28;32;9;79;24;1011;5;5.0;Very low
7;27;21;Summer;1;28;32;9;79;24;1011;5;6.0;Very low
7;27;21;Summer;1;28;32;9;79;24;1011;5;8.0;Very low
7;27;21;Summer;1;28;32;9;79;24;1011;5;9.0;Very low
7;27;21;Summer;1;28;32;9;79;24;1011;5;10.0;Very low
7;27;21;Summer;1;28;32;9;79;24;1011;5;11.0;Very low
7;27;22;Summer;1;27;31;10;82;24;1010;5;2.0;Very low
7;27;22;Summer;1;27;31;10;82;24;1010;5;3.0;Very low
7;27;22;Summer;1;27;31;10;82;24;1010;5;4.0;Very low
7;27;22;Summer;1;27;31;10;82;24;1010;5;5.0;Very low
7;27;22;Summer;1;27;31;10;82;24;1010;5;6.0;Very low
7;27;22;Summer;1;27;31;10;82;24;1010;5;8.0;Very low
7;27;22;Summer;1;27;31;10;82;24;1010;5;9.0;Very low
7;27;22;Summer;1;27;31;10;82;24;1010;5;10.0;Very low
7;27;22;Summer;1;27;31;10;82;24;1010;5;11.0;Very low
7;27;22;Summer;1;27;31;10;82;24;1010;5;12.0;Very low
7;27;23;Summer;1;27;30;11;84;24;1010;5;2.0;Very low
7;27;23;Summer;1;27;30;11;84;24;1010;5;3.0;Very low
7;27;23;Summer;1;27;30;11;84;24;1010;5;5.0;Very low
7;27;23;Summer;1;27;30;11;84;24;1010;5;6.0;Very low
7;27;23;Summer;1;27;30;11;84;24;1010;5;9.0;Very low
7;27;23;Summer;1;27;30;11;84;24;1010;5;10.0;Very low
7;27;23;Summer;1;27;30;11;84;24;1010;5;11.0;Very low
7;27;23;Summer;1;27;30;11;84;24;1010;5;12.0;Very low
7;28;0;Summer;1;26;29;9;87;24;1010;6;2.0;Very low
7;28;0;Summer;1;26;29;9;87;24;1010;6;3.0;Very low
7;28;0;Summer;1;26;29;9;87;24;1010;6;8.0;Very low
7;28;0;Summer;1;26;29;9;87;24;1010;6;9.0;Very low
7;28;0;Summer;1;26;29;9;87;24;1010;6;10.0;Very low
7;28;0;Summer;1;26;29;9;87;24;1010;6;11.0;Very low
7;28;1;Summer;1;26;28;7;87;24;1010;6;2.0;Very low
7;28;1;Summer;1;26;28;7;87;24;1010;6;3.0;Very low
7;28;1;Summer;1;26;28;7;87;24;1010;6;6.0;Very low
7;28;1;Summer;1;26;28;7;87;24;1010;6;9.0;Very low
7;28;1;Summer;1;26;28;7;87;24;1010;6;10.0;Very low
7;28;1;Summer;1;26;28;7;87;24;1010;6;11.0;Very low
7;28;2;Summer;1;26;28;10;84;23;1010;6;2.0;Very low
7;28;2;Summer;1;26;28;10;84;23;1010;6;3.0;Very low
7;28;2;Summer;1;26;28;10;84;23;1010;6;5.0;Very low
7;28;2;Summer;1;26;28;10;84;23;1010;6;9.0;Very low
7;28;2;Summer;1;26;28;10;84;23;1010;6;10.0;Very low
7;28;2;Summer;1;26;28;10;84;23;1010;6;11.0;Very low
7;28;3;Summer;1;26;27;13;86;23;1009;6;3.0;Very low
7;28;3;Summer;1;26;27;13;86;23;1009;6;9.0;Very low
7;28;3;Summer;1;26;27;13;86;23;1009;6;11.0;Very low
7;28;4;Summer;1;25;26;8;84;22;1010;6;2.0;Very low
7;28;4;Summer;1;25;26;8;84;22;1010;6;3.0;Very low
7;28;4;Summer;1;25;26;8;84;22;1010;6;4.0;Very low
7;28;4;Summer;1;25;26;8;84;22;1010;6;5.0;Very low
7;28;4;Summer;1;25;26;8;84;22;1010;6;9.0;Very low
7;28;4;Summer;1;25;26;8;84;22;1010;6;11.0;Very low
7;28;5;Summer;1;24;25;10;88;22;1010;6;0.0;Very low
7;28;5;Summer;1;24;25;10;88;22;1010;6;2.0;Very low
7;28;5;Summer;1;24;25;10;88;22;1010;6;3.0;Very low
7;28;5;Summer;1;24;25;10;88;22;1010;6;4.0;Very low
7;28;5;Summer;1;24;25;10;88;22;1010;6;5.0;Very low
7;28;5;Summer;1;24;25;10;88;22;1010;6;6.0;Very low
7;28;5;Summer;1;24;25;10;88;22;1010;6;8.0;Very low
7;28;5;Summer;1;24;25;10;88;22;1010;6;9.0;Very low
7;28;5;Summer;1;24;25;10;88;22;1010;6;10.0;Very low
7;28;5;Summer;1;24;25;10;88;22;1010;6;11.0;Very low
7;28;6;Summer;1;24;25;8;91;22;1010;6;0.0;Very low
7;28;6;Summer;1;24;25;8;91;22;1010;6;1.0;Very low
7;28;6;Summer;1;24;25;8;91;22;1010;6;2.0;Very low
7;28;6;Summer;1;24;25;8;91;22;1010;6;3.0;Very low
7;28;6;Summer;1;24;25;8;91;22;1010;6;5.0;Very low
7;28;6;Summer;1;24;25;8;91;22;1010;6;6.0;Very low
7;28;6;Summer;1;24;25;8;91;22;1010;6;8.0;Very low
7;28;6;Summer;1;24;25;8;91;22;1010;6;9.0;Very low
7;28;6;Summer;1;24;25;8;91;22;1010;6;10.0;Very low
7;28;6;Summer;1;24;25;8;91;22;1010;6;11.0;Very low
7;28;6;Summer;1;24;25;8;91;22;1010;6;12.0;Very low
7;28;7;Summer;1;25;27;8;87;23;1010;6;0.0;Very low
7;28;7;Summer;1;25;27;8;87;23;1010;6;1.0;Very low
7;28;7;Summer;1;25;27;8;87;23;1010;6;2.0;Very low
7;28;7;Summer;1;25;27;8;87;23;1010;6;3.0;Low
7;28;7;Summer;1;25;27;8;87;23;1010;6;5.0;Very low
7;28;7;Summer;1;25;27;8;87;23;1010;6;6.0;Very low
7;28;7;Summer;1;25;27;8;87;23;1010;6;8.0;Very low
7;28;7;Summer;1;25;27;8;87;23;1010;6;9.0;Very low
7;28;7;Summer;1;25;27;8;87;23;1010;6;10.0;Very low
7;28;7;Summer;1;25;27;8;87;23;1010;6;11.0;Low
7;28;7;Summer;1;25;27;8;87;23;1010;6;12.0;Very low
7;28;8;Summer;1;26;28;9;84;23;1010;6;0.0;Very low
7;28;8;Summer;1;26;28;9;84;23;1010;6;1.0;Very low
7;28;8;Summer;1;26;28;9;84;23;1010;6;2.0;Very low
7;28;8;Summer;1;26;28;9;84;23;1010;6;3.0;Low
7;28;8;Summer;1;26;28;9;84;23;1010;6;5.0;Very low
7;28;8;Summer;1;26;28;9;84;23;1010;6;6.0;Very low
7;28;8;Summer;1;26;28;9;84;23;1010;6;8.0;Very low
7;28;8;Summer;1;26;28;9;84;23;1010;6;9.0;Very low
7;28;8;Summer;1;26;28;9;84;23;1010;6;10.0;Very low
7;28;8;Summer;1;26;28;9;84;23;1010;6;11.0;Medium
7;28;8;Summer;1;26;28;9;84;23;1010;6;12.0;Very low
7;28;9;Summer;1;26;29;6;84;23;1010;6;1.0;Very low
7;28;9;Summer;1;26;29;6;84;23;1010;6;2.0;Very low
7;28;9;Summer;1;26;29;6;84;23;1010;6;3.0;Low
7;28;9;Summer;1;26;29;6;84;23;1010;6;4.0;Very low
7;28;9;Summer;1;26;29;6;84;23;1010;6;5.0;Very low
7;28;9;Summer;1;26;29;6;84;23;1010;6;6.0;Very low
7;28;9;Summer;1;26;29;6;84;23;1010;6;8.0;Very low
7;28;9;Summer;1;26;29;6;84;23;1010;6;9.0;Very low
7;28;9;Summer;1;26;29;6;84;23;1010;6;10.0;Very low
7;28;9;Summer;1;26;29;6;84;23;1010;6;11.0;Low
7;28;9;Summer;1;26;29;6;84;23;1010;6;12.0;Very low
7;28;10;Summer;1;27;30;2;84;24;1009;6;1.0;Very low
7;28;10;Summer;1;27;30;2;84;24;1009;6;2.0;Very low
7;28;10;Summer;1;27;30;2;84;24;1009;6;3.0;Low
7;28;10;Summer;1;27;30;2;84;24;1009;6;4.0;Very low
7;28;10;Summer;1;27;30;2;84;24;1009;6;5.0;Very low
7;28;10;Summer;1;27;30;2;84;24;1009;6;6.0;Very low
7;28;10;Summer;1;27;30;2;84;24;1009;6;8.0;Very low
7;28;10;Summer;1;27;30;2;84;24;1009;6;9.0;Very low
7;28;10;Summer;1;27;30;2;84;24;1009;6;10.0;Very low
7;28;10;Summer;1;27;30;2;84;24;1009;6;11.0;Very low
7;28;10;Summer;1;27;30;2;84;24;1009;6;12.0;Very low
7;28;11;Summer;1;27;30;4;86;24;1009;6;2.0;Very low
7;28;11;Summer;1;27;30;4;86;24;1009;6;3.0;Very low
7;28;11;Summer;1;27;30;4;86;24;1009;6;4.0;Very low
7;28;11;Summer;1;27;30;4;86;24;1009;6;5.0;Very low
7;28;11;Summer;1;27;30;4;86;24;1009;6;6.0;Very low
7;28;11;Summer;1;27;30;4;86;24;1009;6;9.0;Very low
7;28;11;Summer;1;27;30;4;86;24;1009;6;10.0;Very low
7;28;11;Summer;1;27;30;4;86;24;1009;6;11.0;Very low
7;28;11;Summer;1;27;30;4;86;24;1009;6;12.0;Very low
7;28;12;Summer;1;25;26;11;96;25;1009;6;2.0;Very low
7;28;12;Summer;1;25;26;11;96;25;1009;6;3.0;Very low
7;28;12;Summer;1;25;26;11;96;25;1009;6;5.0;Very low
7;28;12;Summer;1;25;26;11;96;25;1009;6;6.0;Very low
7;28;12;Summer;1;25;26;11;96;25;1009;6;9.0;Very low
7;28;12;Summer;1;25;26;11;96;25;1009;6;10.0;Very low
7;28;12;Summer;1;25;26;11;96;25;1009;6;11.0;Very low
7;28;13;Summer;1;24;25;16;98;24;1008;6;0.0;Very low
7;28;13;Summer;1;24;25;16;98;24;1008;6;2.0;Very low
7;28;13;Summer;1;24;25;16;98;24;1008;6;3.0;Very low
7;28;13;Summer;1;24;25;16;98;24;1008;6;5.0;Very low
7;28;13;Summer;1;24;25;16;98;24;1008;6;6.0;Very low
7;28;13;Summer;1;24;25;16;98;24;1008;6;7.0;Very low
7;28;13;Summer;1;24;25;16;98;24;1008;6;9.0;Very low
7;28;13;Summer;1;24;25;16;98;24;1008;6;10.0;Very low
7;28;13;Summer;1;24;25;16;98;24;1008;6;11.0;Very low
7;28;14;Summer;1;24;25;16;99;24;1008;6;1.0;Very low
7;28;14;Summer;1;24;25;16;99;24;1008;6;2.0;Very low
7;28;14;Summer;1;24;25;16;99;24;1008;6;3.0;Very low
7;28;14;Summer;1;24;25;16;99;24;1008;6;4.0;Very low
7;28;14;Summer;1;24;25;16;99;24;1008;6;5.0;Very low
7;28;14;Summer;1;24;25;16;99;24;1008;6;6.0;Very low
7;28;14;Summer;1;24;25;16;99;24;1008;6;7.0;Very low
7;28;14;Summer;1;24;25;16;99;24;1008;6;9.0;Very low
7;28;14;Summer;1;24;25;16;99;24;1008;6;10.0;Very low
7;28;14;Summer;1;24;25;16;99;24;1008;6;11.0;Very low
7;28;14;Summer;1;24;25;16;99;24;1008;6;12.0;Very low
7;28;15;Summer;1;24;25;16;96;23;1008;6;1.0;Very low
7;28;15;Summer;1;24;25;16;96;23;1008;6;2.0;Very low
7;28;15;Summer;1;24;25;16;96;23;1008;6;3.0;Very low
7;28;15;Summer;1;24;25;16;96;23;1008;6;5.0;Very low
7;28;15;Summer;1;24;25;16;96;23;1008;6;8.0;Very low
7;28;15;Summer;1;24;25;16;96;23;1008;6;9.0;Very low
7;28;15;Summer;1;24;25;16;96;23;1008;6;10.0;Very low
7;28;15;Summer;1;24;25;16;96;23;1008;6;11.0;Very low
7;28;16;Summer;1;23;24;20;94;22;1007;6;2.0;Very low
7;28;16;Summer;1;23;24;20;94;22;1007;6;3.0;Very low
7;28;16;Summer;1;23;24;20;94;22;1007;6;6.0;Very low
7;28;16;Summer;1;23;24;20;94;22;1007;6;8.0;Very low
7;28;16;Summer;1;23;24;20;94;22;1007;6;9.0;Very low
7;28;16;Summer;1;23;24;20;94;22;1007;6;10.0;Very low
7;28;16;Summer;1;23;24;20;94;22;1007;6;11.0;Very low
7;28;17;Summer;1;23;24;17;96;22;1007;6;1.0;Very low
7;28;17;Summer;1;23;24;17;96;22;1007;6;2.0;Very low
7;28;17;Summer;1;23;24;17;96;22;1007;6;3.0;Very low
7;28;17;Summer;1;23;24;17;96;22;1007;6;5.0;Very low
7;28;17;Summer;1;23;24;17;96;22;1007;6;6.0;Very low
7;28;17;Summer;1;23;24;17;96;22;1007;6;8.0;Very low
7;28;17;Summer;1;23;24;17;96;22;1007;6;9.0;Very low
7;28;17;Summer;1;23;24;17;96;22;1007;6;10.0;Very low
7;28;17;Summer;1;23;24;17;96;22;1007;6;11.0;Very low
7;28;17;Summer;1;23;24;17;96;22;1007;6;12.0;Very low
7;28;18;Summer;1;23;24;16;96;22;1006;6;1.0;Very low
7;28;18;Summer;1;23;24;16;96;22;1006;6;2.0;Very low
7;28;18;Summer;1;23;24;16;96;22;1006;6;3.0;Very low
7;28;18;Summer;1;23;24;16;96;22;1006;6;5.0;Very low
7;28;18;Summer;1;23;24;16;96;22;1006;6;6.0;Very low
7;28;18;Summer;1;23;24;16;96;22;1006;6;8.0;Very low
7;28;18;Summer;1;23;24;16;96;22;1006;6;9.0;Very low
7;28;18;Summer;1;23;24;16;96;22;1006;6;10.0;Very low
7;28;18;Summer;1;23;24;16;96;22;1006;6;11.0;Very low
7;28;18;Summer;1;23;24;16;96;22;1006;6;12.0;Very low
7;28;19;Summer;1;23;24;14;94;22;1006;6;1.0;Very low
7;28;19;Summer;1;23;24;14;94;22;1006;6;2.0;Very low
7;28;19;Summer;1;23;24;14;94;22;1006;6;3.0;Very low
7;28;19;Summer;1;23;24;14;94;22;1006;6;4.0;Very low
7;28;19;Summer;1;23;24;14;94;22;1006;6;5.0;Very low
7;28;19;Summer;1;23;24;14;94;22;1006;6;6.0;Very low
7;28;19;Summer;1;23;24;14;94;22;1006;6;8.0;Very low
7;28;19;Summer;1;23;24;14;94;22;1006;6;9.0;Very low
7;28;19;Summer;1;23;24;14;94;22;1006;6;10.0;Very low
7;28;19;Summer;1;23;24;14;94;22;1006;6;11.0;Very low
7;28;20;Summer;1;23;24;14;94;22;1006;6;1.0;Very low
7;28;20;Summer;1;23;24;14;94;22;1006;6;2.0;Very low
7;28;20;Summer;1;23;24;14;94;22;1006;6;3.0;Very low
7;28;20;Summer;1;23;24;14;94;22;1006;6;5.0;Very low
7;28;20;Summer;1;23;24;14;94;22;1006;6;6.0;Very low
7;28;20;Summer;1;23;24;14;94;22;1006;6;8.0;Very low
7;28;20;Summer;1;23;24;14;94;22;1006;6;9.0;Very low
7;28;20;Summer;1;23;24;14;94;22;1006;6;10.0;Very low
7;28;20;Summer;1;23;24;14;94;22;1006;6;11.0;Very low
7;28;20;Summer;1;23;24;14;94;22;1006;6;12.0;Very low
7;28;21;Summer;1;23;24;9;94;22;1006;6;2.0;Very low
7;28;21;Summer;1;23;24;9;94;22;1006;6;3.0;Very low
7;28;21;Summer;1;23;24;9;94;22;1006;6;4.0;Very low
7;28;21;Summer;1;23;24;9;94;22;1006;6;5.0;Very low
7;28;21;Summer;1;23;24;9;94;22;1006;6;6.0;Very low
7;28;21;Summer;1;23;24;9;94;22;1006;6;9.0;Very low
7;28;21;Summer;1;23;24;9;94;22;1006;6;11.0;Very low
7;28;22;Summer;1;22;23;13;99;22;1005;6;2.0;Very low
7;28;22;Summer;1;22;23;13;99;22;1005;6;3.0;Very low
7;28;22;Summer;1;22;23;13;99;22;1005;6;5.0;Very low
7;28;22;Summer;1;22;23;13;99;22;1005;6;6.0;Very low
